date_time,temp
2016-08-13 18:21:45 UTC,75.7616
2016-08-13 18:26:45 UTC,75.7616
2016-08-13 18:31:46 UTC,75.7616
2016-08-13 18:36:48 UTC,75.7616
2016-08-13 18:41:49 UTC,75.7616
2016-08-13 18:46:50 UTC,75.7616
2016-08-13 18:51:51 UTC,75.7616
2016-08-13 18:56:55 UTC,75.7616
2016-08-13 19:01:58 UTC,75.875
2016-08-13 19:06:58 UTC,75.875
2016-08-13 19:11:59 UTC,75.875
2016-08-13 19:16:59 UTC,75.875
2016-08-13 19:21:59 UTC,75.875
2016-08-13 19:27:00 UTC,75.875
2016-08-13 19:32:00 UTC,75.875
2016-08-13 19:37:01 UTC,75.875
2016-08-13 19:42:02 UTC,75.875
2016-08-13 19:47:03 UTC,75.875
2016-08-13 19:52:03 UTC,75.875
2016-08-13 19:57:03 UTC,75.875
2016-08-13 20:02:04 UTC,75.875
2016-08-13 20:07:05 UTC,75.875
2016-08-13 20:12:05 UTC,75.9866
2016-08-13 20:17:06 UTC,75.9866
2016-08-13 20:22:06 UTC,75.9866
2016-08-13 20:27:07 UTC,75.9866
2016-08-13 20:32:08 UTC,75.9866
2016-08-13 20:37:08 UTC,75.9866
2016-08-13 20:42:08 UTC,75.9866
2016-08-13 20:47:09 UTC,75.9866
2016-08-13 20:52:10 UTC,76.1
2016-08-13 20:57:10 UTC,76.1
2016-08-13 21:02:10 UTC,76.1
2016-08-13 21:07:11 UTC,76.1
2016-08-13 21:12:11 UTC,76.1
2016-08-13 21:17:12 UTC,76.1
2016-08-13 21:22:12 UTC,76.1
2016-08-13 21:27:12 UTC,76.1
2016-08-13 21:32:13 UTC,76.1
2016-08-13 21:37:13 UTC,76.1
2016-08-13 21:42:14 UTC,76.1
2016-08-13 21:47:14 UTC,76.1
2016-08-13 21:52:15 UTC,76.2116
2016-08-13 21:57:15 UTC,76.2116
2016-08-13 22:02:16 UTC,76.2116
2016-08-13 22:07:16 UTC,76.2116
2016-08-13 22:12:16 UTC,76.2116
2016-08-13 22:17:17 UTC,76.2116
2016-08-13 22:22:17 UTC,76.2116
2016-08-13 22:27:18 UTC,76.2116
2016-08-13 22:32:18 UTC,76.2116
2016-08-13 22:37:19 UTC,76.325
2016-08-13 22:42:19 UTC,76.325
2016-08-13 22:47:20 UTC,76.325
2016-08-13 22:52:20 UTC,76.325
2016-08-13 22:57:21 UTC,76.325
2016-08-13 23:02:22 UTC,76.325
2016-08-13 23:07:22 UTC,76.325
2016-08-13 23:12:23 UTC,76.325
2016-08-13 23:17:23 UTC,76.325
2016-08-13 23:22:23 UTC,76.325
2016-08-13 23:27:24 UTC,76.4366
2016-08-13 23:32:24 UTC,76.4366
2016-08-13 23:37:25 UTC,76.4366
2016-08-13 23:42:25 UTC,76.4366
2016-08-13 23:47:26 UTC,76.4366
2016-08-13 23:52:27 UTC,76.4366
2016-08-13 23:57:27 UTC,76.4366
2016-08-14 00:02:28 UTC,76.4366
2016-08-14 00:07:28 UTC,76.4366
2016-08-14 00:12:28 UTC,76.4366
2016-08-14 00:17:29 UTC,76.55
2016-08-14 00:22:29 UTC,76.55
2016-08-14 00:27:30 UTC,76.55
2016-08-14 00:32:30 UTC,76.55
2016-08-14 00:37:31 UTC,76.55
2016-08-14 00:42:33 UTC,76.55
2016-08-14 00:47:33 UTC,76.55
2016-08-14 00:52:34 UTC,76.55
2016-08-14 00:57:36 UTC,76.55
2016-08-14 01:02:36 UTC,76.55
2016-08-14 01:07:37 UTC,76.6616
2016-08-14 01:12:37 UTC,76.6616
2016-08-14 01:17:38 UTC,76.6616
2016-08-14 01:22:38 UTC,76.6616
2016-08-14 01:27:39 UTC,76.6616
2016-08-14 01:32:39 UTC,76.6616
2016-08-14 01:37:39 UTC,76.6616
2016-08-14 01:42:40 UTC,76.6616
2016-08-14 01:47:40 UTC,76.6616
2016-08-14 01:52:41 UTC,76.6616
2016-08-14 01:57:41 UTC,76.6616
2016-08-14 02:02:41 UTC,76.6616
2016-08-14 02:07:42 UTC,76.6616
2016-08-14 02:12:42 UTC,76.6616
2016-08-14 02:17:43 UTC,76.775
2016-08-14 02:22:43 UTC,76.775
2016-08-14 02:27:44 UTC,76.775
2016-08-14 02:32:44 UTC,76.775
2016-08-14 02:37:44 UTC,76.775
2016-08-14 02:42:45 UTC,76.775
2016-08-14 02:47:45 UTC,76.775
2016-08-14 02:52:46 UTC,76.775
2016-08-14 02:57:46 UTC,76.775
2016-08-14 03:02:46 UTC,76.775
2016-08-14 03:07:47 UTC,76.775
2016-08-14 03:12:47 UTC,76.775
2016-08-14 03:17:48 UTC,76.775
2016-08-14 03:22:48 UTC,76.775
2016-08-14 03:27:49 UTC,76.775
2016-08-14 03:32:49 UTC,76.8866
2016-08-14 03:37:49 UTC,76.8866
2016-08-14 03:42:50 UTC,76.8866
2016-08-14 03:47:50 UTC,76.8866
2016-08-14 03:52:51 UTC,76.8866
2016-08-14 03:57:51 UTC,76.8866
2016-08-14 04:02:51 UTC,76.8866
2016-08-14 04:07:52 UTC,76.8866
2016-08-14 04:12:52 UTC,76.8866
2016-08-14 04:17:53 UTC,76.8866
2016-08-14 04:22:53 UTC,76.8866
2016-08-14 04:27:53 UTC,76.8866
2016-08-14 04:32:54 UTC,76.8866
2016-08-14 04:37:55 UTC,76.8866
2016-08-14 04:42:56 UTC,76.8866
2016-08-14 04:47:56 UTC,76.8866
2016-08-14 04:52:57 UTC,76.8866
2016-08-14 04:57:57 UTC,77
2016-08-14 05:02:58 UTC,77
2016-08-14 05:07:58 UTC,77
2016-08-14 05:12:59 UTC,77
2016-08-14 05:17:59 UTC,76.8866
2016-08-14 05:23:00 UTC,77
2016-08-14 05:28:00 UTC,77
2016-08-14 05:33:00 UTC,77
2016-08-14 05:38:01 UTC,77
2016-08-14 05:43:01 UTC,77
2016-08-14 05:48:02 UTC,77
2016-08-14 05:53:02 UTC,77
2016-08-14 05:58:03 UTC,77
2016-08-14 06:03:03 UTC,76.8866
2016-08-14 06:08:03 UTC,77
2016-08-14 06:13:04 UTC,77
2016-08-14 06:18:04 UTC,77
2016-08-14 06:23:05 UTC,77
2016-08-14 06:28:05 UTC,77
2016-08-14 06:33:06 UTC,77
2016-08-14 06:38:06 UTC,77
2016-08-14 06:43:07 UTC,77
2016-08-14 06:48:07 UTC,77
2016-08-14 06:53:08 UTC,77
2016-08-14 06:58:08 UTC,77
2016-08-14 07:03:09 UTC,77
2016-08-14 07:08:10 UTC,77
2016-08-14 07:13:11 UTC,77
2016-08-14 07:18:12 UTC,77
2016-08-14 07:23:12 UTC,77
2016-08-14 07:28:13 UTC,77
2016-08-14 07:33:13 UTC,77
2016-08-14 07:38:14 UTC,77
2016-08-14 07:43:14 UTC,77
2016-08-14 07:48:15 UTC,77
2016-08-14 07:53:15 UTC,77
2016-08-14 07:58:15 UTC,77
2016-08-14 08:03:16 UTC,77
2016-08-14 08:08:16 UTC,77
2016-08-14 08:13:17 UTC,77
2016-08-14 08:18:17 UTC,77
2016-08-14 08:23:17 UTC,77
2016-08-14 08:28:18 UTC,77
2016-08-14 08:33:18 UTC,77
2016-08-14 08:38:19 UTC,77
2016-08-14 08:43:19 UTC,77
2016-08-14 08:48:20 UTC,77
2016-08-14 08:53:20 UTC,77
2016-08-14 08:58:20 UTC,77
2016-08-14 09:03:21 UTC,77
2016-08-14 09:08:21 UTC,77
2016-08-14 09:13:22 UTC,77
2016-08-14 09:18:22 UTC,77
2016-08-14 09:23:22 UTC,77
2016-08-14 09:28:23 UTC,77
2016-08-14 09:33:23 UTC,77
2016-08-14 09:38:24 UTC,77
2016-08-14 09:43:24 UTC,77
2016-08-14 09:48:25 UTC,77
2016-08-14 09:53:25 UTC,77
2016-08-14 09:58:25 UTC,77
2016-08-14 10:03:26 UTC,76.8866
2016-08-14 10:08:26 UTC,77
2016-08-14 10:13:27 UTC,76.8866
2016-08-14 10:18:27 UTC,76.8866
2016-08-14 10:23:27 UTC,76.8866
2016-08-14 10:28:28 UTC,76.8866
2016-08-14 10:33:28 UTC,76.8866
2016-08-14 10:38:29 UTC,76.8866
2016-08-14 10:43:29 UTC,76.8866
2016-08-14 10:48:30 UTC,76.8866
2016-08-14 10:53:30 UTC,76.8866
2016-08-14 10:58:30 UTC,76.8866
2016-08-14 11:03:31 UTC,76.8866
2016-08-14 11:08:31 UTC,76.8866
2016-08-14 11:13:32 UTC,76.8866
2016-08-14 11:18:32 UTC,76.8866
2016-08-14 11:23:33 UTC,76.8866
2016-08-14 11:28:33 UTC,76.8866
2016-08-14 11:33:34 UTC,76.8866
2016-08-14 11:38:34 UTC,76.8866
2016-08-14 11:43:35 UTC,76.8866
2016-08-14 11:48:35 UTC,76.8866
2016-08-14 11:53:36 UTC,76.8866
2016-08-14 11:58:36 UTC,76.8866
2016-08-14 12:03:36 UTC,76.8866
2016-08-14 12:08:37 UTC,76.8866
2016-08-14 12:13:37 UTC,76.8866
2016-08-14 12:18:38 UTC,76.8866
2016-08-14 12:23:38 UTC,76.8866
2016-08-14 12:28:39 UTC,76.8866
2016-08-14 12:33:39 UTC,76.8866
2016-08-14 12:38:40 UTC,76.8866
2016-08-14 12:43:40 UTC,76.8866
2016-08-14 12:48:40 UTC,76.8866
2016-08-14 12:53:41 UTC,76.8866
2016-08-14 12:58:41 UTC,76.8866
2016-08-14 13:03:42 UTC,76.8866
2016-08-14 13:08:42 UTC,76.8866
2016-08-14 13:13:43 UTC,76.8866
2016-08-14 13:18:43 UTC,76.8866
2016-08-14 13:23:44 UTC,76.8866
2016-08-14 13:28:44 UTC,76.8866
2016-08-14 13:33:44 UTC,76.8866
2016-08-14 13:38:45 UTC,76.8866
2016-08-14 13:43:45 UTC,76.8866
2016-08-14 13:48:46 UTC,76.8866
2016-08-14 13:53:46 UTC,76.8866
2016-08-14 13:58:46 UTC,76.8866
2016-08-14 14:03:47 UTC,76.8866
2016-08-14 14:08:47 UTC,76.8866
2016-08-14 14:13:48 UTC,76.8866
2016-08-14 14:18:48 UTC,76.8866
2016-08-14 14:23:48 UTC,76.8866
2016-08-14 14:28:49 UTC,76.8866
2016-08-14 14:33:49 UTC,76.8866
2016-08-14 14:38:50 UTC,76.8866
2016-08-14 14:43:50 UTC,76.8866
2016-08-14 14:48:50 UTC,77
2016-08-14 14:53:51 UTC,76.8866
2016-08-14 14:58:51 UTC,76.8866
2016-08-14 15:03:52 UTC,76.8866
2016-08-14 15:08:52 UTC,76.8866
2016-08-14 15:13:52 UTC,77
2016-08-14 15:18:53 UTC,77
2016-08-14 15:23:53 UTC,76.8866
2016-08-14 15:28:54 UTC,76.8866
2016-08-14 15:33:54 UTC,76.8866
2016-08-14 15:38:54 UTC,77
2016-08-14 15:43:55 UTC,76.8866
2016-08-14 15:48:56 UTC,76.8866
2016-08-14 15:53:57 UTC,77
2016-08-14 15:58:57 UTC,77
2016-08-14 16:03:58 UTC,77
2016-08-14 16:08:58 UTC,77
2016-08-14 16:13:58 UTC,77
2016-08-14 16:18:59 UTC,77
2016-08-14 16:24:00 UTC,77
2016-08-14 16:29:00 UTC,77
2016-08-14 16:34:01 UTC,77
2016-08-14 16:39:01 UTC,77
2016-08-14 16:44:02 UTC,77
2016-08-14 16:49:02 UTC,77
2016-08-14 16:54:02 UTC,77
2016-08-14 16:59:03 UTC,77
2016-08-14 17:04:03 UTC,77
2016-08-14 17:09:03 UTC,77
2016-08-14 17:14:04 UTC,77
2016-08-14 17:19:04 UTC,77
2016-08-14 17:24:04 UTC,77
2016-08-14 17:29:05 UTC,77
2016-08-14 17:34:05 UTC,77
2016-08-14 17:39:06 UTC,77
2016-08-14 17:44:06 UTC,77
2016-08-14 17:49:06 UTC,77
2016-08-14 17:54:07 UTC,77
2016-08-14 17:59:08 UTC,77
2016-08-14 18:04:08 UTC,77
2016-08-14 18:09:08 UTC,77.1116
2016-08-14 18:14:09 UTC,77.1116
2016-08-14 18:19:09 UTC,77.1116
2016-08-14 18:24:10 UTC,77.1116
2016-08-14 18:29:10 UTC,77.1116
2016-08-14 18:34:10 UTC,77.1116
2016-08-14 18:39:11 UTC,77.1116
2016-08-14 18:44:11 UTC,77.1116
2016-08-14 18:49:12 UTC,77.1116
2016-08-14 18:54:13 UTC,77.1116
2016-08-14 18:59:13 UTC,77.1116
2016-08-14 19:04:14 UTC,77.1116
2016-08-14 19:09:15 UTC,77.1116
2016-08-14 19:14:16 UTC,77.225
2016-08-14 19:19:16 UTC,77.225
2016-08-14 19:24:17 UTC,77.225
2016-08-14 19:29:18 UTC,77.225
2016-08-14 19:34:18 UTC,77.225
2016-08-14 19:39:19 UTC,77.225
2016-08-14 19:44:19 UTC,77.225
2016-08-14 19:49:20 UTC,77.225
2016-08-14 19:54:20 UTC,77.225
2016-08-14 19:59:25 UTC,77.225
2016-08-14 20:04:25 UTC,77.3366
2016-08-14 20:09:26 UTC,77.3366
2016-08-14 20:14:26 UTC,77.3366
2016-08-14 20:19:28 UTC,77.3366
2016-08-14 20:24:28 UTC,77.3366
2016-08-14 20:29:29 UTC,77.3366
2016-08-14 20:34:29 UTC,77.3366
2016-08-14 20:39:30 UTC,77.3366
2016-08-14 20:44:30 UTC,77.3366
2016-08-14 20:49:31 UTC,77.45
2016-08-14 20:54:31 UTC,77.45
2016-08-14 20:59:31 UTC,77.45
2016-08-14 21:04:32 UTC,77.45
2016-08-14 21:09:33 UTC,77.45
2016-08-14 21:14:33 UTC,77.45
2016-08-14 21:19:33 UTC,77.45
2016-08-14 21:24:35 UTC,77.45
2016-08-14 21:29:35 UTC,77.45
2016-08-14 21:34:35 UTC,77.5616
2016-08-14 21:39:36 UTC,77.5616
2016-08-14 21:44:36 UTC,77.5616
2016-08-14 21:49:37 UTC,77.5616
2016-08-14 21:54:38 UTC,77.5616
2016-08-14 21:59:39 UTC,77.5616
2016-08-14 22:04:40 UTC,77.675
2016-08-14 22:09:40 UTC,77.675
2016-08-14 22:14:41 UTC,77.675
2016-08-14 22:19:41 UTC,77.675
2016-08-14 22:24:41 UTC,77.675
2016-08-14 22:29:42 UTC,77.675
2016-08-14 22:34:42 UTC,77.675
2016-08-14 22:39:43 UTC,77.675
2016-08-14 22:44:43 UTC,77.675
2016-08-14 22:49:43 UTC,77.7866
2016-08-14 22:54:44 UTC,77.7866
2016-08-14 22:59:44 UTC,77.7866
2016-08-14 23:04:44 UTC,77.7866
2016-08-14 23:09:45 UTC,77.7866
2016-08-14 23:14:45 UTC,77.7866
2016-08-14 23:19:46 UTC,77.7866
2016-08-14 23:24:46 UTC,77.9
2016-08-14 23:29:47 UTC,77.9
2016-08-14 23:34:47 UTC,77.9
2016-08-14 23:39:47 UTC,77.9
2016-08-14 23:44:48 UTC,77.9
2016-08-14 23:49:48 UTC,77.9
2016-08-14 23:54:49 UTC,77.9
2016-08-14 23:59:49 UTC,78.0116
2016-08-15 00:04:50 UTC,78.0116
2016-08-15 00:09:50 UTC,78.0116
2016-08-15 00:14:51 UTC,78.0116
2016-08-15 00:19:51 UTC,78.0116
2016-08-15 00:24:52 UTC,78.0116
2016-08-15 00:29:52 UTC,78.0116
2016-08-15 00:34:52 UTC,78.0116
2016-08-15 00:39:53 UTC,78.125
2016-08-15 00:44:53 UTC,78.125
2016-08-15 00:49:54 UTC,78.125
2016-08-15 00:54:54 UTC,78.125
2016-08-15 00:59:55 UTC,78.125
2016-08-15 01:04:55 UTC,78.125
2016-08-15 01:09:55 UTC,78.125
2016-08-15 01:14:56 UTC,78.125
2016-08-15 01:19:56 UTC,78.125
2016-08-15 01:24:57 UTC,78.2366
2016-08-15 01:29:58 UTC,78.2366
2016-08-15 01:34:58 UTC,78.2366
2016-08-15 01:39:59 UTC,78.2366
2016-08-15 01:45:01 UTC,78.2366
2016-08-15 01:50:01 UTC,78.2366
2016-08-15 01:55:01 UTC,78.2366
2016-08-15 02:00:02 UTC,78.2366
2016-08-15 02:05:02 UTC,78.35
2016-08-15 02:10:02 UTC,78.35
2016-08-15 02:15:03 UTC,78.35
2016-08-15 02:20:03 UTC,78.35
2016-08-15 02:25:03 UTC,78.35
2016-08-15 02:30:04 UTC,78.35
2016-08-15 02:35:04 UTC,78.35
2016-08-15 02:40:05 UTC,78.35
2016-08-15 02:45:05 UTC,78.35
2016-08-15 02:50:05 UTC,78.35
2016-08-15 02:55:06 UTC,78.35
2016-08-15 03:00:07 UTC,78.4616
2016-08-15 03:05:07 UTC,78.4616
2016-08-15 03:10:08 UTC,78.4616
2016-08-15 03:15:09 UTC,78.4616
2016-08-15 03:20:09 UTC,78.4616
2016-08-15 03:25:10 UTC,78.4616
2016-08-15 03:30:10 UTC,78.4616
2016-08-15 03:35:10 UTC,78.4616
2016-08-15 03:40:11 UTC,78.4616
2016-08-15 03:45:11 UTC,78.4616
2016-08-15 03:50:12 UTC,78.4616
2016-08-15 03:55:12 UTC,78.4616
2016-08-15 04:00:13 UTC,78.4616
2016-08-15 04:05:13 UTC,78.4616
2016-08-15 04:10:14 UTC,78.575
2016-08-15 04:15:14 UTC,78.575
2016-08-15 04:20:14 UTC,78.575
2016-08-15 04:25:18 UTC,78.575
2016-08-15 04:30:19 UTC,78.575
2016-08-15 04:35:19 UTC,78.575
2016-08-15 04:40:19 UTC,78.575
2016-08-15 04:45:20 UTC,78.575
2016-08-15 04:50:20 UTC,78.575
2016-08-15 04:55:21 UTC,78.575
2016-08-15 05:00:21 UTC,78.575
2016-08-15 05:05:21 UTC,78.575
2016-08-15 05:10:24 UTC,78.575
2016-08-15 05:15:25 UTC,78.575
2016-08-15 05:20:25 UTC,78.575
2016-08-15 05:25:25 UTC,78.6866
